Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2008-08-12,Sydney,6.8,16.3,0.0,,,W,W,19.0,30.0,50.0,28.0,1021.7,1018.8,10.7,15.8,No,No
2008-08-13,Sydney,8.4,17.4,0.0,,,WSW,ESE,22.0,15.0,49.0,34.0,1023.0,1021.9,12.2,16.0,No,No
2008-08-14,Sydney,7.2,18.5,0.0,,,W,WSW,22.0,26.0,51.0,28.0,1021.1,1015.6,10.2,18.0,No,No
2008-08-15,Sydney,9.4,18.8,0.0,,,W,W,22.0,31.0,49.0,33.0,1013.4,1010.2,12.4,18.1,No,No
2008-08-16,Sydney,10.5,18.0,0.0,,,W,SE,22.0,15.0,48.0,42.0,1011.8,1010.5,13.2,16.6,No,No
2008-08-17,Sydney,6.9,16.4,0.0,,,W,SSE,17.0,15.0,45.0,35.0,1021.9,1021.8,10.4,15.5,No,No
2008-08-18,Sydney,5.6,15.8,0.0,,,W,SSW,20.0,19.0,59.0,33.0,1024.9,1021.2,9.2,15.3,No,No
2008-08-19,Sydney,5.3,17.6,0.6,,,W,ENE,22.0,15.0,65.0,32.0,1028.8,1025.4,9.5,17.5,No,No
2008-08-20,Sydney,8.2,19.5,0.0,,,E,W,2.0,4.0,58.0,35.0,1026.6,1023.2,12.6,19.2,No,No
2008-08-21,Sydney,9.4,20.2,0.0,,,W,ENE,7.0,11.0,58.0,44.0,1022.5,1017.1,12.0,18.2,No,Yes
2008-08-22,Sydney,10.2,11.9,2.6,,,W,SSW,15.0,17.0,90.0,87.0,1016.1,1015.5,10.5,10.5,Yes,Yes
2008-08-23,Sydney,7.3,14.8,20.8,,,SSW,S,24.0,28.0,65.0,53.0,1022.8,1024.1,11.2,13.4,Yes,No
2008-08-24,Sydney,5.5,17.3,0.0,,,W,SSE,24.0,22.0,63.0,47.0,1029.6,1027.9,9.8,16.6,No,No
2008-08-25,Sydney,8.2,16.4,0.0,,,W,NE,15.0,19.0,76.0,48.0,1029.9,1024.8,11.1,16.0,No,No
2008-08-26,Sydney,8.5,21.5,0.0,,,WNW,E,19.0,15.0,78.0,51.0,1023.4,1019.3,11.1,18.7,No,No
2008-08-27,Sydney,9.2,17.6,0.0,,,W,SSE,19.0,26.0,59.0,,1025.1,1025.3,13.1,15.3,No,Yes
2008-08-28,Sydney,8.8,16.9,2.4,,,W,S,13.0,20.0,85.0,59.0,1028.0,1025.3,12.0,15.8,Yes,No
2008-08-29,Sydney,8.7,18.2,0.0,,,WNW,SSE,19.0,20.0,70.0,62.0,1025.7,1022.3,12.5,16.1,No,No
2008-08-30,Sydney,8.1,16.0,0.0,,,W,ENE,13.0,17.0,82.0,65.0,1023.4,1019.1,12.1,15.7,No,Yes
2008-08-31,Sydney,12.1,19.2,12.0,,,NNE,N,15.0,22.0,91.0,71.0,1011.2,1009.555,15.3,19.1,Yes,No
2008-09-01,Sydney,10.4,21.0,0.2,,,W,E,7.0,19.0,54.0,41.0,1022.9,1020.8,15.0,19.0,No,No
2008-09-02,Sydney,8.7,20.6,0.0,,,W,ESE,19.0,17.0,56.0,39.0,1026.1,1024.4,14.1,18.9,No,No
2008-09-03,Sydney,9.7,17.9,0.0,,,SSE,SSE,22.0,30.0,67.0,64.0,1032.6,1032.4,15.8,16.0,No,No
2008-09-04,Sydney,13.5,17.1,0.4,,,SE,ESE,20.0,26.0,55.0,64.0,1034.2,1031.0,15.4,15.8,No,Yes
2008-09-05,Sydney,13.1,15.7,1.6,,,ESE,ESE,28.0,20.0,76.0,88.0,1024.9,1020.8,15.6,14.2,Yes,Yes
2008-09-06,Sydney,11.8,14.2,62.2,,,S,S,22.0,30.0,92.0,88.0,1014.8,1013.1,13.0,12.3,Yes,Yes
2008-09-07,Sydney,9.5,19.0,21.6,,,W,ESE,15.0,15.0,69.0,51.0,1016.4,1014.1,14.1,18.3,Yes,No
2008-09-08,Sydney,9.4,17.5,0.0,,,W,SSE,15.0,24.0,68.0,51.0,1019.5,1018.2,13.9,16.4,No,No
2008-09-09,Sydney,8.4,16.4,0.0,,,WSW,SE,13.0,20.0,49.0,43.0,1025.0,1021.9,12.6,15.4,No,No
2008-09-10,Sydney,7.0,16.8,0.0,,,W,ESE,17.0,19.0,66.0,44.0,1022.7,1019.1,12.4,16.6,No,No
2008-09-11,Sydney,7.1,17.7,0.0,,,WNW,ENE,15.0,20.0,72.0,60.0,1019.2,1014.2,12.3,16.8,No,No
2008-09-12,Sydney,8.7,24.3,0.0,,,W,NE,11.0,20.0,53.0,35.0,1014.9,1010.8,14.8,21.9,No,No
2008-09-13,Sydney,14.8,30.6,0.0,,,E,NE,4.0,7.0,40.0,47.0,1014.1,1010.4,24.3,25.0,No,Yes
2008-09-14,Sydney,17.2,23.5,3.6,,,N,NW,15.0,7.0,82.0,79.0,1011.8,1007.4,18.0,19.3,Yes,Yes
2008-09-15,Sydney,16.9,27.9,4.0,,,N,NW,28.0,39.0,58.0,23.0,1009.7,1003.4,22.5,27.8,Yes,No
2008-09-16,Sydney,12.3,19.8,0.0,,,W,WSW,39.0,19.0,30.0,25.0,1015.8,1016.5,14.3,19.5,No,No
2008-09-17,Sydney,10.7,16.3,0.0,,,S,SE,15.0,11.0,60.0,58.0,1026.4,1023.4,14.8,15.0,No,No
2008-09-18,Sydney,9.4,19.4,0.0,,,W,NE,6.0,22.0,63.0,61.0,1021.4,1016.2,15.7,18.3,No,No
2008-09-19,Sydney,14.6,25.8,0.0,,,,NE,0.0,20.0,67.0,47.0,1015.8,1011.0,19.4,24.0,No,No
2008-09-20,Sydney,18.8,32.8,0.0,,,N,W,6.0,26.0,46.0,17.0,1010.1,1005.9,25.8,31.6,No,No
2008-09-21,Sydney,15.8,21.6,0.0,,,E,NE,9.0,19.0,73.0,61.0,1019.8,1014.4,18.0,20.7,No,No
2008-09-22,Sydney,13.2,29.8,0.0,,,W,NW,6.0,37.0,64.0,33.0,1011.6,1007.0,19.1,27.6,No,Yes
2008-09-23,Sydney,15.6,17.0,2.6,,,SSW,SSE,17.0,24.0,88.0,60.0,1015.5,1018.0,15.6,16.9,Yes,Yes
2008-09-24,Sydney,9.7,18.6,2.2,,,WNW,E,11.0,19.0,60.0,50.0,1030.3,1028.6,16.2,17.5,Yes,No
2008-09-25,Sydney,10.3,18.6,0.0,,,W,E,6.0,19.0,67.0,54.0,1031.6,1027.8,16.0,18.2,No,No
2008-09-26,Sydney,11.3,22.2,0.0,,,ESE,NE,4.0,11.0,56.0,53.0,1024.3,1018.4,17.9,21.6,No,No
2008-09-27,Sydney,14.0,25.4,0.0,,,S,E,7.0,9.0,67.0,62.0,1021.6,1015.7,20.4,21.4,No,No
2008-09-28,Sydney,19.8,32.9,0.0,,,WNW,SSE,17.0,28.0,35.0,62.0,1009.8,1007.1,25.4,21.5,No,No
2008-09-29,Sydney,13.5,21.8,0.0,,,SW,SE,19.0,24.0,42.0,63.0,1013.8,1015.6,19.4,16.1,No,No
2008-09-30,Sydney,11.9,19.2,0.8,,,W,NE,6.0,15.0,61.0,48.0,1020.3,1016.777,16.5,19.0,No,No
2008-10-01,Sydney,12.6,24.7,0.0,,,WNW,NE,9.0,22.0,70.0,69.0,1020.9,1015.7,19.0,20.5,No,No
2008-10-02,Sydney,18.9,31.1,0.0,,,NE,NE,4.0,19.0,44.0,39.0,1016.9,1013.5,24.7,29.7,No,No
2008-10-03,Sydney,22.5,34.8,0.0,,,WNW,W,15.0,11.0,41.0,20.0,1014.8,1010.3,29.6,33.9,No,Yes
2008-10-04,Sydney,17.5,19.4,9.6,,,ESE,NE,13.0,9.0,89.0,88.0,1015.2,1012.9,18.9,19.0,Yes,Yes
2008-10-05,Sydney,14.6,19.1,3.4,,,SSW,S,11.0,11.0,93.0,86.0,1018.4,1015.3,14.9,16.0,Yes,Yes
2008-10-06,Sydney,14.9,22.8,1.8,,,SSW,ENE,15.0,22.0,85.0,71.0,1009.2,1003.9,18.5,20.2,Yes,No
2008-10-07,Sydney,9.7,20.6,0.4,,,W,E,22.0,24.0,51.0,42.0,1017.7,1014.4,12.8,17.2,No,No
2008-10-08,Sydney,10.9,19.7,0.0,,,W,E,19.0,15.0,53.0,47.0,1018.8,1018.6,14.0,18.4,No,No
2008-10-09,Sydney,10.5,19.9,0.0,,,W,ESE,17.0,22.0,56.0,58.0,1026.2,1025.7,15.8,19.2,No,No
2008-10-10,Sydney,12.6,21.5,0.0,,,WNW,E,11.0,20.0,76.0,57.0,1029.0,1025.4,16.9,20.5,No,No
2008-10-11,Sydney,14.6,22.3,0.0,,,W,E,6.0,22.0,82.0,65.0,1027.4,1024.3,16.0,20.0,No,No
2008-10-12,Sydney,14.2,22.5,0.0,,,W,E,11.0,28.0,76.0,69.0,1025.0,1021.8,18.6,20.8,No,No
2008-10-13,Sydney,16.1,29.2,0.0,,,W,NE,6.0,24.0,72.0,43.0,1021.4,1016.6,20.2,27.7,No,No
2008-10-14,Sydney,16.6,21.0,0.6,,,SSW,E,20.0,20.0,89.0,84.0,1021.7,1016.0,16.8,17.6,No,Yes
2008-10-15,Sydney,15.1,18.9,9.0,,,SSE,SE,20.0,17.0,63.0,55.0,1022.4,1021.2,15.9,18.1,Yes,No
2008-10-16,Sydney,11.8,22.1,0.0,,,W,E,7.0,19.0,64.0,42.0,1025.5,1023.4,16.6,20.3,No,No
2008-10-17,Sydney,12.9,24.9,0.0,,,W,ENE,7.0,20.0,71.0,49.0,1024.2,1021.0,17.6,22.4,No,No
2008-10-18,Sydney,16.7,23.2,0.0,,,S,E,4.0,24.0,77.0,82.0,1025.4,1022.0,18.6,19.7,No,No
2008-10-19,Sydney,16.5,26.8,0.0,,,W,NE,6.0,9.0,64.0,48.0,1022.3,1018.5,21.3,26.6,No,No
2008-10-20,Sydney,17.1,22.2,0.0,,,SSW,SE,20.0,20.0,76.0,55.0,1022.3,1019.3,18.1,21.8,No,Yes
2008-10-21,Sydney,14.5,19.2,1.8,,,SSW,SSE,26.0,35.0,68.0,59.0,1020.9,1019.6,16.8,18.8,Yes,Yes
2008-10-22,Sydney,9.9,14.3,12.6,,,WSW,S,19.0,24.0,87.0,74.0,1022.1,1021.9,10.3,12.4,Yes,Yes
2008-10-23,Sydney,7.9,15.7,11.4,,,SW,S,24.0,26.0,71.0,75.0,1023.2,1022.5,11.9,14.1,Yes,Yes
2008-10-24,Sydney,9.0,20.2,2.0,,,WNW,E,15.0,17.0,66.0,51.0,1023.2,1019.0,14.4,18.2,Yes,No
2008-10-25,Sydney,12.3,24.0,0.0,,,W,E,17.0,19.0,66.0,47.0,1018.3,1015.1,17.3,22.2,No,No
2008-10-26,Sydney,14.4,24.4,0.0,,,ESE,NNE,6.0,19.0,58.0,57.0,1016.8,1013.4,20.2,23.6,No,No
2008-10-27,Sydney,19.8,33.6,0.0,,,E,NE,6.0,20.0,55.0,38.0,1015.2,1010.8,23.7,29.8,No,No
2008-10-28,Sydney,17.6,21.9,0.0,,,S,SSE,11.0,22.0,67.0,70.0,1020.8,1019.9,20.8,20.5,No,Yes
2008-10-29,Sydney,16.8,17.3,6.2,,,ESE,SE,11.0,13.0,93.0,91.0,1024.3,1023.8,17.2,16.7,Yes,Yes
2008-10-30,Sydney,15.1,25.8,7.6,,,W,NE,9.0,20.0,92.0,70.0,1022.6,1016.7,17.0,23.5,Yes,No
2008-10-31,Sydney,16.9,35.0,0.2,,,N,WNW,17.0,26.0,53.0,24.0,1010.0,1005.3,25.6,34.6,No,No
2008-11-01,Sydney,18.0,21.2,0.4,,,S,SSE,19.0,24.0,73.0,64.0,1021.9,1022.9,18.9,20.4,No,No
2008-11-02,Sydney,17.5,23.1,0.8,,,W,NE,11.0,17.0,72.0,60.0,1024.9,1021.0,18.3,20.0,No,Yes
2008-11-03,Sydney,17.2,30.3,2.8,,,WNW,W,22.0,24.0,62.0,35.0,1009.7,1006.0,23.1,28.6,Yes,No
2008-11-04,Sydney,15.5,19.0,0.2,,,S,SSE,22.0,31.0,59.0,62.0,1015.0,1015.9,17.5,17.8,No,No
2008-11-05,Sydney,14.5,21.0,0.0,,,W,NE,4.0,20.0,59.0,60.0,1015.5,1010.6,18.2,20.1,No,No
2008-11-06,Sydney,15.2,30.3,0.0,,,W,ENE,9.0,17.0,58.0,45.0,1009.6,1006.7,21.0,25.0,No,No
2008-11-07,Sydney,16.0,24.1,0.0,,,WNW,E,15.0,13.0,61.0,60.0,1014.5,1011.1,18.7,21.3,No,No
2008-11-08,Sydney,18.4,25.2,0.2,,,NNW,WSW,24.0,17.0,62.0,47.0,1001.8,1003.8,22.1,22.8,No,No
2008-11-09,Sydney,16.6,23.0,0.4,,,W,E,13.0,20.0,46.0,60.0,1017.2,1017.9,20.7,21.5,No,No
2008-11-10,Sydney,17.4,23.3,0.0,,,E,E,2.0,20.0,63.0,56.0,1023.5,1021.9,21.9,22.2,No,No
2008-11-11,Sydney,15.9,23.1,0.0,,,,E,0.0,19.0,66.0,49.0,1023.9,1020.9,20.5,22.3,No,No
2008-11-12,Sydney,16.4,24.6,0.0,,,NNW,ENE,6.0,22.0,69.0,54.0,1020.1,1017.1,20.5,24.0,No,No
2008-11-13,Sydney,19.0,24.9,0.0,,,ENE,,13.0,,61.0,65.0,1019.3,1016.0,23.4,24.2,No,No
2008-11-14,Sydney,19.2,27.0,0.0,,,ENE,NE,13.0,22.0,65.0,57.0,1013.8,1010.6,24.3,26.1,No,Yes
2008-11-15,Sydney,18.5,23.1,6.6,,,SSE,SE,17.0,19.0,92.0,73.0,1013.6,1012.1,18.6,21.5,Yes,Yes
2008-11-16,Sydney,17.2,22.4,1.2,,,S,SE,20.0,28.0,75.0,64.0,1016.4,1016.7,19.1,19.4,Yes,No
2008-11-17,Sydney,15.5,20.9,0.0,,,E,NE,4.0,15.0,60.0,50.0,1019.8,1017.5,18.8,20.0,No,No
2008-11-18,Sydney,16.2,23.4,0.0,,,NNE,NE,22.0,24.0,60.0,60.0,1017.0,1013.7,20.6,21.6,No,Yes
2008-11-19,Sydney,17.0,22.1,6.2,,,NNE,E,9.0,20.0,91.0,78.0,1011.4,1008.2,18.4,20.9,Yes,Yes
2008-11-20,Sydney,17.3,27.6,29.4,,,WNW,N,15.0,13.0,70.0,59.0,1001.1,997.5,22.0,26.7,Yes,No
2008-11-21,Sydney,16.7,27.7,0.2,,,WSW,E,19.0,31.0,34.0,46.0,1001.2,996.4,22.1,23.7,No,No
2008-11-22,Sydney,17.9,20.6,0.0,,,WNW,,31.0,,49.0,30.0,990.2,991.4,20.3,17.2,No,No
2008-11-23,Sydney,12.2,19.7,0.2,,,WNW,SSW,19.0,26.0,50.0,55.0,986.7,991.0,13.8,18.4,No,Yes
2008-11-24,Sydney,13.6,22.3,2.4,,,SSW,SSE,19.0,20.0,47.0,49.0,1003.5,1005.1,19.7,20.7,Yes,No
2008-11-25,Sydney,15.5,21.8,0.0,,,SSW,SSE,15.0,24.0,62.0,63.0,1015.6,1015.3,18.5,19.3,No,No
2008-11-26,Sydney,16.4,21.8,0.0,,,E,E,7.0,19.0,55.0,55.0,1016.6,1014.1,18.5,19.2,No,No
2008-11-27,Sydney,15.9,23.6,0.0,,,NNE,NE,17.0,26.0,58.0,64.0,1012.7,1008.9,21.8,22.7,No,No
2008-11-28,Sydney,19.5,24.6,0.2,,,NW,N,24.0,17.0,71.0,75.0,1005.0,1003.9,22.9,22.2,No,Yes
2008-11-29,Sydney,19.3,23.3,10.8,,,S,S,13.0,24.0,92.0,79.0,1002.2,1002.0,20.3,19.8,Yes,Yes
2008-11-30,Sydney,15.0,24.9,11.2,,,SSW,E,13.0,19.0,64.0,55.0,1009.9,1007.2,19.8,21.4,Yes,No
2008-12-01,Sydney,17.6,31.3,0.0,,,ENE,WNW,2.0,24.0,29.0,21.0,1009.1,1004.6,24.9,30.8,No,No
2008-12-02,Sydney,16.6,23.8,0.0,,,W,E,6.0,26.0,65.0,65.0,1011.1,1007.2,20.8,23.4,No,No
2008-12-03,Sydney,18.4,33.2,0.0,,,W,W,13.0,19.0,67.0,19.0,1007.7,1005.6,22.5,32.3,No,No
2008-12-04,Sydney,18.4,21.8,0.0,,,ESE,E,20.0,22.0,59.0,57.0,1020.2,1018.5,19.6,21.5,No,No
2008-12-05,Sydney,19.3,27.0,0.0,,,N,E,15.0,24.0,78.0,70.0,1015.0,1008.6,20.9,24.1,No,No
2008-12-06,Sydney,20.8,34.8,0.0,,,W,SSE,13.0,20.0,57.0,56.0,1006.9,1004.1,27.0,28.8,No,No
2008-12-07,Sydney,20.0,26.1,0.0,,,W,SE,11.0,20.0,81.0,78.0,1007.9,1008.4,21.1,21.7,No,Yes
2008-12-08,Sydney,18.2,22.3,6.8,,,E,E,19.0,31.0,74.0,72.0,1014.3,1010.9,20.3,21.9,Yes,Yes
2008-12-09,Sydney,17.4,25.9,1.8,,,W,NE,7.0,17.0,81.0,60.0,1011.2,1006.3,19.5,24.9,Yes,No
2008-12-10,Sydney,19.5,23.4,0.0,,,S,SSE,35.0,30.0,71.0,66.0,1007.1,1009.6,21.9,21.7,No,Yes
2008-12-11,Sydney,17.2,19.9,3.4,,,ESE,ESE,15.0,26.0,90.0,58.0,1013.8,1015.0,17.5,19.7,Yes,Yes
2008-12-12,Sydney,17.4,24.5,3.6,,,ENE,ENE,13.0,30.0,85.0,92.0,1015.8,1009.9,17.6,18.4,Yes,Yes
2008-12-13,Sydney,17.0,32.9,28.2,,,N,W,24.0,37.0,82.0,25.0,995.0,990.3,24.5,32.5,Yes,No
2008-12-14,Sydney,19.2,25.4,0.0,,,W,WSW,33.0,44.0,42.0,32.0,996.5,997.4,21.5,23.9,No,No
2008-12-15,Sydney,16.7,23.8,0.0,,,S,SE,24.0,20.0,39.0,43.0,1006.8,1007.9,20.9,22.8,No,No
2008-12-16,Sydney,15.0,24.1,0.0,,,NNW,NE,13.0,20.0,58.0,48.0,1013.1,1010.1,21.0,23.4,No,No
2008-12-17,Sydney,17.7,26.0,0.0,,,WNW,E,6.0,17.0,68.0,73.0,1011.9,1008.0,22.3,23.1,No,No
2008-12-18,Sydney,19.3,27.4,0.0,,,WNW,E,13.0,17.0,65.0,68.0,1005.0,1001.2,23.1,24.0,No,No
2008-12-19,Sydney,17.3,26.4,0.6,,,WNW,SE,7.0,30.0,67.0,58.0,1005.9,1007.8,21.6,21.2,No,No
2008-12-20,Sydney,15.7,20.4,0.0,,,S,SSE,26.0,15.0,57.0,69.0,1019.2,1019.3,18.4,18.2,No,No
2008-12-21,Sydney,14.3,22.1,0.4,,,NNW,E,2.0,20.0,60.0,50.0,1022.0,1019.9,19.6,21.4,No,No
2008-12-22,Sydney,15.9,24.1,0.0,,,NNE,NE,22.0,26.0,56.0,57.0,1018.8,1014.8,22.1,22.9,No,No
2008-12-23,Sydney,19.0,26.9,0.0,,,E,ENE,11.0,9.0,60.0,56.0,1009.3,1008.4,23.8,26.0,No,No
2008-12-24,Sydney,18.7,20.7,0.4,,,S,SSE,17.0,6.0,77.0,78.0,1013.3,1012.6,19.6,19.7,No,No
2008-12-25,Sydney,16.4,23.3,0.0,,,E,E,7.0,19.0,73.0,60.0,1014.5,1013.5,20.7,22.8,No,No
2008-12-26,Sydney,19.1,26.0,0.0,,,ESE,NE,4.0,22.0,75.0,71.0,1013.9,1010.7,23.1,25.4,No,No
2008-12-27,Sydney,20.5,27.2,0.0,,,E,NE,9.0,13.0,79.0,70.0,1009.0,1005.0,24.5,26.2,No,Yes
2008-12-28,Sydney,19.7,28.3,7.0,,,W,E,4.0,20.0,72.0,63.0,1006.6,1003.2,23.4,26.5,Yes,No
2008-12-29,Sydney,20.7,24.9,0.0,,,SSE,SE,28.0,15.0,72.0,68.0,1004.8,1003.7,22.6,22.4,No,Yes
2008-12-30,Sydney,18.2,27.6,2.0,,,W,E,9.0,26.0,81.0,72.0,1004.3,999.3,20.9,23.8,Yes,No
2008-12-31,Sydney,19.2,31.5,0.0,,,W,E,19.0,20.0,37.0,42.0,1002.7,1002.4,24.7,25.3,No,No
2009-01-01,Sydney,18.4,34.7,0.0,,,W,NNW,11.0,17.0,73.0,22.0,1005.5,1000.7,22.0,34.3,No,No
2009-01-02,Sydney,18.8,22.7,0.0,,,E,ESE,11.0,33.0,62.0,57.0,1012.8,1013.8,20.1,20.8,No,No
2009-01-03,Sydney,17.0,23.0,0.0,,,ESE,ENE,13.0,15.0,58.0,49.0,1021.6,1019.4,18.8,21.4,No,No
2009-01-04,Sydney,18.7,24.6,0.0,,,NNE,NE,13.0,31.0,59.0,58.0,1018.6,1015.2,23.0,24.1,No,No
2009-01-05,Sydney,19.5,27.9,0.0,,,ESE,ENE,6.0,13.0,66.0,60.0,1013.2,1008.9,23.4,26.2,No,No
2009-01-06,Sydney,20.2,28.3,0.0,,,SSW,E,11.0,20.0,77.0,64.0,1011.6,1008.0,23.1,25.8,No,No
2009-01-07,Sydney,20.7,33.1,0.0,,,SSW,E,6.0,15.0,72.0,67.0,1009.9,1005.1,23.7,26.1,No,No
2009-01-08,Sydney,20.4,22.4,0.0,,,SSE,SSE,24.0,31.0,78.0,72.0,1012.4,1013.4,21.2,20.1,No,No
2009-01-09,Sydney,17.2,22.6,0.4,,,SSE,ESE,22.0,19.0,54.0,47.0,1020.2,1018.8,19.2,21.2,No,No
2009-01-10,Sydney,18.3,23.4,0.0,,,ENE,E,17.0,20.0,54.0,53.0,1017.1,1013.9,19.7,22.5,No,No
2009-01-11,Sydney,17.4,24.6,0.0,,,NE,ENE,19.0,31.0,58.0,57.0,1013.8,1011.5,23.4,23.9,No,Yes
2009-01-12,Sydney,18.7,26.8,1.2,,,E,ESE,7.0,15.0,71.0,61.0,1015.4,1016.4,23.2,25.6,Yes,No
2009-01-13,Sydney,19.6,26.2,0.2,,,ESE,NE,7.0,26.0,74.0,56.0,1019.5,1016.5,23.5,25.4,No,No
2009-01-14,Sydney,20.8,29.7,0.0,,,E,NNE,7.0,24.0,67.0,49.0,1014.6,1011.2,25.5,29.1,No,No
2009-01-15,Sydney,23.0,33.4,0.0,,,ESE,NE,7.0,19.0,61.0,39.0,1009.1,1006.0,28.6,33.1,No,Yes
2009-01-16,Sydney,18.8,25.0,1.8,,,S,E,4.0,24.0,69.0,61.0,1012.7,1008.8,21.4,24.0,Yes,No
2009-01-17,Sydney,17.7,22.6,0.0,,,SSE,SSE,26.0,28.0,52.0,48.0,1020.5,1020.5,19.0,21.6,No,No
2009-01-18,Sydney,14.8,23.3,0.0,,,WNW,E,11.0,22.0,62.0,46.0,1021.9,1020.0,19.5,22.9,No,No
2009-01-19,Sydney,16.4,25.1,0.0,,,N,NE,15.0,26.0,55.0,57.0,1019.3,1015.0,22.5,23.8,No,No
2009-01-20,Sydney,20.1,28.7,0.0,,,E,NE,9.0,22.0,61.0,54.0,1013.7,1010.6,24.7,27.0,No,Yes
2009-01-21,Sydney,21.3,31.1,1.6,,,W,ENE,11.0,22.0,66.0,55.0,1011.9,1008.1,25.7,29.2,Yes,No
2009-01-22,Sydney,23.4,33.6,1.0,,,NNW,NNW,15.0,26.0,52.0,45.0,1008.9,1005.5,27.8,32.7,No,No
2009-01-23,Sydney,25.0,31.7,0.0,,,ESE,E,9.0,19.0,59.0,58.0,1009.2,1007.6,29.5,29.1,No,No
2009-01-24,Sydney,24.8,40.9,0.0,,,NW,W,11.0,26.0,55.0,20.0,1004.8,1002.8,31.5,40.1,No,No
2009-01-25,Sydney,20.5,25.9,0.0,,,SE,ESE,15.0,17.0,57.0,51.0,1019.5,1018.3,21.9,24.7,No,No
2009-01-26,Sydney,20.8,26.8,0.0,,,S,S,9.0,15.0,80.0,72.0,1019.3,1019.1,21.9,25.3,No,Yes
2009-01-27,Sydney,20.2,23.9,14.2,,,S,SSE,9.0,7.0,95.0,93.0,1021.1,1019.9,20.8,22.4,Yes,Yes
2009-01-28,Sydney,19.9,27.1,4.4,,,N,NE,4.0,22.0,78.0,60.0,1018.5,1016.0,23.7,26.6,Yes,No
2009-01-29,Sydney,21.2,28.3,0.0,,,E,NE,4.0,26.0,73.0,67.0,1018.6,1016.5,25.2,27.5,No,No
2009-01-30,Sydney,21.1,28.2,0.0,,,E,NE,4.0,24.0,72.0,59.0,1018.7,1015.8,24.6,27.5,No,No
2009-01-31,Sydney,21.8,29.1,0.0,,,ENE,NE,7.0,19.0,76.0,54.0,1017.5,1014.2,25.0,29.0,No,No
2009-02-01,Sydney,21.2,28.1,0.0,,,E,ESE,13.0,17.0,71.0,66.0,1016.1,1016.2,24.9,26.9,No,No
2009-02-02,Sydney,22.9,28.3,0.0,,,ESE,NE,4.0,24.0,79.0,63.0,1016.3,1012.2,24.8,27.1,No,No
2009-02-03,Sydney,21.8,28.0,0.0,,,,SE,0.0,19.0,63.0,60.0,1010.8,1010.0,25.4,27.9,No,No
2009-02-04,Sydney,21.6,27.3,0.4,,,S,E,6.0,17.0,84.0,71.0,1011.6,1009.4,23.2,26.2,No,No
2009-02-05,Sydney,22.2,29.2,0.0,,,E,NE,6.0,22.0,73.0,58.0,1009.1,1005.9,26.0,28.9,No,No
2009-02-06,Sydney,21.9,29.5,0.0,,,E,ENE,6.0,11.0,75.0,64.0,1010.9,1008.4,25.5,27.4,No,No
2009-02-07,Sydney,21.8,33.5,0.0,,,E,NNE,9.0,31.0,68.0,34.0,1013.3,1010.6,25.6,32.2,No,No
2009-02-08,Sydney,21.4,28.6,0.0,,,E,ENE,9.0,17.0,69.0,53.0,1010.8,1007.5,24.2,28.1,No,No
2009-02-09,Sydney,20.9,22.5,0.0,,,S,S,20.0,17.0,84.0,81.0,1011.9,1011.7,21.2,20.6,No,Yes
2009-02-10,Sydney,17.9,19.4,3.4,,,SSW,SSW,6.0,19.0,94.0,89.0,1011.9,1010.1,18.2,18.7,Yes,Yes
2009-02-11,Sydney,16.7,23.0,5.6,,,SSW,S,26.0,20.0,77.0,61.0,1011.1,1011.2,17.7,23.0,Yes,No
2009-02-12,Sydney,17.5,22.0,0.6,,,SSW,SSE,19.0,31.0,76.0,56.0,1017.5,1018.7,18.9,21.4,No,Yes
2009-02-13,Sydney,16.4,20.4,23.2,,,SE,SE,24.0,24.0,86.0,90.0,1025.4,1025.0,18.0,17.9,Yes,Yes
2009-02-14,Sydney,17.0,21.2,19.6,,,ESE,ESE,30.0,19.0,66.0,67.0,1022.9,1019.2,19.1,20.4,Yes,Yes
2009-02-15,Sydney,16.5,23.3,25.6,,,SSE,SE,19.0,22.0,88.0,66.0,1014.7,1013.9,19.4,23.1,Yes,Yes
2009-02-16,Sydney,18.6,25.0,16.4,,,SE,SE,19.0,24.0,82.0,62.0,1017.6,1017.8,20.3,22.6,Yes,Yes
2009-02-17,Sydney,19.4,22.9,3.8,,,SE,SE,9.0,17.0,70.0,71.0,1017.0,1015.4,20.8,22.0,Yes,Yes
2009-02-18,Sydney,19.4,26.6,24.6,,,W,S,19.0,15.0,93.0,62.0,1010.2,1008.1,20.2,25.7,Yes,Yes
2009-02-19,Sydney,18.9,28.4,1.4,,,NNW,E,19.0,20.0,74.0,60.0,1008.0,1005.0,23.1,27.5,Yes,No
2009-02-20,Sydney,20.3,26.1,0.0,,,W,E,2.0,19.0,78.0,68.0,1011.6,1010.2,22.4,25.1,No,No
2009-02-21,Sydney,21.9,24.4,0.0,,,,E,0.0,11.0,85.0,68.0,1013.3,1013.2,22.5,23.6,No,Yes
2009-02-22,Sydney,20.3,24.9,2.2,,,SSE,E,13.0,13.0,70.0,59.0,1018.5,1017.6,21.7,24.4,Yes,No
2009-02-23,Sydney,19.6,27.0,0.0,,,,ENE,0.0,15.0,78.0,63.0,1016.9,1013.0,22.6,26.5,No,No
